Unnamed: 0,sarcasm_label,emotion_label,sentiment_label,id,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,PCA_MFCC_1,PCA_MFCC_2,PCA_MFCC_3,PCA_MFCC_4,PCA_MFCC_5,PCA_MFCC_6,PCA_MFCC_7,PCA_MFCC_8,PCA_W2V_1,PCA_W2V_2,PCA_W2V_3,PCA_W2V_4,PCA_W2V_5,PCA_W2V_6,PCA_W2V_7,PCA_W2V_8,PCA_W2V_9,PCA_W2V_10,PCA_W2V_11,PCA_W2V_12,PCA_W2V_13,PCA_W2V_14,PCA_W2V_15,PCA_W2V_16,PCA_W2V_17,PCA_W2V_18,PCA_W2V_19,PCA_W2V_20,PCA_W2V_21,PCA_W2V_22,PCA_W2V_23,PCA_W2V_24,PCA_W2V_25,PCA_W2V_26,PCA_W2V_27,PCA_W2V_28,PCA_W2V_29,PCA_W2V_30,PCA_W2V_31,PCA_W2V_32,PCA_W2V_33,PCA_W2V_34,PCA_W2V_35,PCA_W2V_36,PCA_W2V_37,PCA_W2V_38,PCA_W2V_39,PCA_W2V_40,PCA_W2V_41,PCA_W2V_42,PCA_W2V_43,PCA_W2V_44,PCA_W2V_45,PCA_W2V_46,PCA_W2V_47,PCA_W2V_48,PCA_W2V_49,PCA_W2V_50,spectral_centroid,spectral_bandwidth,pitch,energy,loudness,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13
164,0,fear,0,165,-0.802257814470849,0.7277197781453421,1,0.6990381687350706,-2.3154874352139387,1.1387671084713076,-0.48405774913714,-1.9417318103494656,0.2105125908379365,-0.2690131087293537,-0.7370239944556684,-2.8893474370542918,0.68185569336948,0.0230076021132507,-0.4089892416935005,1.9387106197569093,1.6784635406489898,-1.2356431198781148,2.2449239258832066,0.2346891990778226,-0.4739593692863542,-2.7298558047795494,0.3211514284561566,-0.2624076474779178,-1.436599882410627,1.5053347610004084,-2.672791871384084,-0.8028845248354863,-0.6970016449734127,-1.7792632918444524,1.1934953289490942,0.3101525108628623,1.205937440593541,0.7052567726062111,-0.111519239341436,-4.235857480625985,-1.2349274955489644,-0.0056797448841737,-0.7066454418832946,0.683057322389708,0.2266620958148424,-0.4189523588487273,-0.7022608801676616,-0.9468432602975364,0.5541355243163621,-2.830415949833885,-2.721586112699899,0.1770619719616154,-1.4153606065240392,1.9722403612155723,0.5280875606787574,1.211654412374058,2.4016233966002303,-1.320485142412097,3.343884278381231,0.6807889803480353,0.517792529388484,0.7953773999682299,-2.9234061435188963,-1.382948241421087,0.0877728659992473,4698.00646622472,4333.633679732219,1679.6021728515625,2.3299384085483072e-05,0.002800292,-702.345703125,46.13628768920898,-6.946897029876709,28.458850860595703,10.053982734680176,7.264246940612793,1.3676042556762695,-7.056914806365967,-2.9721057415008545,-11.135159492492676,-12.548564910888672,-5.629812240600586,-12.319183349609377
167,0,fear,0,168,0.0,0.0,1,1.146407234573262,3.714497773278192,1.6110947779608915,0.9230905372472696,-0.3062798870428131,1.2394228884429348,0.920404953142884,0.6080287399103224,26.491283600894203,-8.704311894047073,-5.180784225546583,-0.2715589995117594,-5.395394375650464,2.44349835509113,11.182509133451797,-3.2860654039157016,8.557434950905405,3.1258316774211585,7.898208825362363,-3.885467609011407,2.832815453184896,-0.8536300543660462,0.2148188544940689,-2.4366458605951964,-0.135765195633184,0.5418247044120788,-2.6379515341471675,-0.4341208434318648,0.5043658455283929,-0.4649775364531342,0.1943749639800507,0.4362849706278403,-0.718545091513241,-1.578926240181658,-0.0371719092542486,0.8349818119251234,-0.4379568523755535,1.2720244490886996,-0.3918536150141601,0.3965019047522871,0.557526120181218,0.1541075092524703,0.0297373100638548,-0.3677344906286674,-0.1558608512453093,-0.5527723332059449,-0.3017959573227967,-0.2163159348487491,0.0238477550319299,-0.4215166674342548,-0.3335057838341552,0.9777276635011852,0.3093316876311364,-0.193563651092301,0.098243099879364,0.345587360392909,-0.7779561820766012,-0.1328604939089602,1495.7050458202195,1539.7650825990147,1470.61279296875,0.0081681660367393,0.054539606,-390.2727966308594,34.10068130493164,2.6078577041625977,7.519828796386719,-0.1686811298131942,3.1524782180786133,-0.0251440536230802,-5.383245468139648,-2.4960367679595947,2.8323397636413574,0.2998344600200653,10.158368110656738,3.925471544265747
170,0,fear,0,171,0.0,0.0,1,2.4337778079476378,-0.2464926131542811,1.8844899261447132,0.1772237305099958,0.339834553370308,0.2065326157209335,0.6807500965206037,-0.0038095572907153,-0.4129239341786129,-14.239070402544735,4.05886123748175,1.2131074883257429,4.298974653807408,5.463147675879762,0.2224267121918774,3.9714430775508607,-0.3522391390232524,4.409725966365314,1.254969303220582,0.2625119991442629,-14.473426905996384,9.269197982734283,-5.272526249732176,-0.1998143675560039,-2.9115660383291853,2.960037002271332,-1.6840488691737914,-1.694982448209541,0.2707045775835067,-0.3165305753320888,3.731787528880412,1.0397320042660216,-0.329708070820459,-0.5372356841361143,-0.676379625909372,0.9598028577539586,1.5475153849523655,-0.0269815143468664,0.940033004783766,-1.5891578191019375,-1.5517505290029758,-1.27364775785164,2.061741597485019,2.350877633211059,-0.1712741214291444,0.5087576657939568,0.651360371089435,0.6821715175033312,-1.3749021709317124,-0.4073806861534534,-0.1087004229122329,1.3251683901600115,0.2567950775318561,-0.0657521536458376,0.1284908571664306,-0.1916729494604878,-0.8786964670500357,-0.2481723574351247,1393.3247898767409,1459.605759106847,1302.7279052734375,0.0001973703899882,0.009074032,-529.0484619140625,70.10169219970703,44.024696350097656,38.95149230957031,1.611738204956055,4.015298843383789,5.2392988204956055,-9.736135482788086,2.4255833625793457,-0.6371972560882568,-9.122849464416504,0.8109472393989563,-4.934506893157959
172,0,joy,1,173,0.0,0.0,0,-0.1439005778853599,-0.1101932587929936,-0.0751742909829513,0.7062732679038297,-0.1327372845811693,-0.6127630396929856,0.289548186990626,-0.9961628100220444,-4.08595540854177,0.4345365851409944,1.4119108370745284,-0.7658215012314765,4.196631793529766,-0.9478825542669816,-1.034364020444709,-1.749996875362163,4.779591805775913,1.9346933798453685,1.4827159474095224,1.8056075251299788,3.4501785396744715,-3.677646372169194,3.222830460377493,2.2965925795587103,3.741404939525769,8.700776428104374,-4.686239311672564,-3.154474020581041,-3.788928158952421,-1.8109249740292412,-0.7655940041537668,-1.8239710957630717,3.160217768535651,7.530329634956679,-3.505568283556008,1.993633321319876,2.154199033576728,-0.3674251402435787,-0.8685809203314876,-3.124386584569142,0.6268766834759819,0.9261742345839794,2.053558761197046,0.2621567953700148,-0.3390998172686122,-0.508773045603155,-0.1646746156853329,-0.7888257681144444,-2.8236604577452407,3.525753733306207,0.6309759647318112,0.2459531722252923,0.378355260487539,-0.320028140972563,-0.7355006631306169,-3.947504221136709,0.6483627875209732,-0.2500672623171847,2870.566018951404,2390.306076776899,1612.1719970703125,0.0010912698877133,0.023538414,-520.5121459960938,82.94792938232422,-21.525054931640625,24.97910499572754,4.130741596221924,-2.933424472808838,-7.089599609375,0.8978582620620728,-3.007563829421997,-9.794492721557615,-5.454925537109375,-2.8863866329193115,-5.875984191894531
173,0,joy,1,174,0.698132750573626,0.925625609029704,0,0.92790173419845,-1.511648199189377,-1.3705319874100714,0.7227222204726103,-0.9017967429534268,-0.0805574514708604,0.322992043025428,0.6159290596308402,-1.3012241902229866,8.229635870750197,-6.559174398241977,0.3027185491474448,-0.789558322530816,-6.620107243754485,3.5167927188361365,2.012842308070013,-1.4620552057557554,0.8712294144145738,0.4346390568915432,-0.0632278494408334,2.326266272824869,0.5174289074458456,-3.7487532859746753,1.4883492427144778,-1.941423632886352,0.6123283903551487,1.76051276374183,-1.4219628561174438,-1.6228898211588867,-0.9578921444093348,-1.6442617451961503,2.437971078516989,-2.6792651474436204,-2.153224610740043,-1.4381957563631065,-1.7806194012282262,2.3567151051240263,-1.5082230437538486,-1.2094038673195098,-0.8770186067208793,-3.597672567161128,-2.724664943975336,1.7684184698336065,-0.5789806780641159,1.0105747801610547,0.9981615360922648,2.49677047328832,0.3547133555814386,0.732828769931674,0.7998367221329042,-1.0911483823202366,-1.593609085276612,1.573892504776067,-1.953925120587772,0.1210399701320595,-0.3297640035643213,-2.653086513880892,1.185939992277183,2787.544510429268,2412.3114384144133,1648.752685546875,0.0001393418923937,0.008247399,-625.98095703125,105.17227172851562,-0.6652974486351013,18.63054084777832,16.461179733276367,8.135903358459473,4.387916088104248,-1.719347596168518,-10.027249336242676,-11.567156791687012,-1.6183443069458008,-4.758823394775391,-7.85407018661499
174,0,joy,1,175,0.0,0.0,0,-1.3079544932594958,1.1214646656875065,-0.3112970645014906,-0.1819859102770669,-0.7895570070828204,-0.3492191290839563,-0.3600475294803677,0.2481425708763651,-1.6021645707256615,5.4795495298664925,3.678405955535944,-4.652711000800011,-0.8767033599651113,-0.1804154942331632,1.7876714625603507,0.8995072672079506,-2.720787001162825,3.328487273612504,0.6070654925289032,-0.2365904035491622,-0.0029623274975474,-2.48076011744151,0.0640656796089022,-2.541177830627631,-1.966587330082138,-1.8311326808556891,1.0257850189315896,-1.0343896954364706,-1.4942479053409137,-1.660879853388533,-0.866548664175284,1.5445807194779633,-0.5027719499763571,-0.5376572585218664,1.488477172777194,0.6675712503904208,-1.9123734063666304,-0.7404895325042843,-0.071543055690236,1.1984027400841035,-0.4633471900883644,0.8808152846619954,2.130014443116729,2.069623377904948,-1.6946772605891869,-0.4142660442737331,-0.2270368756290436,-1.7670411881064343,-0.7680709638737633,-0.6553835772067,0.6412178005596799,-0.8186350443213455,1.6457286593176987,-0.8894660745384846,-1.7311452708173327,0.2055435889716504,-0.6538527931726716,1.0409053574105522,3392.9040323697013,3307.043975067988,1550.3060302734375,9.73267604211688e-05,0.006508462,-644.1556396484375,76.58329010009766,-20.834428787231445,9.7128267288208,-6.929198265075684,-8.51869010925293,-8.162781715393066,-5.133945941925049,-4.594213962554932,-10.069198608398438,-1.9861449003219604,0.3694161176681518,-0.7561988830566406
175,0,joy,1,176,0.9097156612411628,0.8953587593864102,0,-1.461730288312384,-0.5461355683423256,0.0035135079706007,0.739652314904668,-0.2651407025427138,-0.5874312192795152,-0.4042090444917137,-0.1025014382525841,-0.0986370834302912,-2.94725355106897,-2.6170943231600265,0.7735842241881614,1.7328306683604275,-1.537960712985355,1.2711602603554355,-2.152130051672824,-0.0732301444649669,0.257645955134304,0.1326720160307845,-0.2265394498019591,-1.0566923481029835,-1.2298053618530544,0.3441123438960365,0.9456392706120732,-1.91731086722522,0.3407346379351411,0.3665266448942572,0.8917515440583808,-1.9069365340383928,-1.6880938959655802,-0.9436936735785958,2.3225722323526568,1.4798775070152783,1.1282192781758698,0.3876045976172696,-0.9039251314150456,1.000306937617392,0.5671393952905184,-2.674994697490984,0.1893099467714513,-0.1353375546781843,0.1351791866513885,-0.9334304922106792,0.432067634409955,0.2159081541214084,0.156318391795148,0.7839358892600146,1.4971062620654223,0.6313872524662725,0.8565661433929542,-1.033360732629716,-2.301875824020424,-1.221852520651009,0.5319281818698233,-0.9689507080295424,-0.6127307931257111,-2.4608227980603834,-1.971401630349156,3786.370232651223,2880.785112060261,1801.3505859375,0.0004170231087497,0.014740723,-575.4744873046875,73.86143493652344,-12.520198822021484,18.4785099029541,2.394178867340088,-10.784643173217772,-14.03144073486328,-2.006899356842041,-10.807831764221191,-12.434555053710938,-5.837841510772705,-5.833752155303955,-3.995142936706543
176,0,joy,1,177,0.5577017193528755,0.815846058213143,0,-0.3832358581288529,-1.2174184105442123,-0.8452559760428735,0.5913806994190939,-0.1016355152814772,1.6147267032667671,-0.4605926739207442,-1.0480409595187152,-2.2331143311852863,-0.8703501353000043,6.771450457814277,1.2493961050614737,-0.8626735445069476,2.3548844789345065,-0.5451452984215945,-2.7656368834369163,2.7986842433428567,1.9962371019647769,-0.3935040038747563,2.6699922279433776,0.3777433949476944,-3.126766594432756,-0.8172724770975639,1.047460654010137,-1.5650031488845528,-1.8473845167102851,-0.1797966599814809,1.3125901965875146,0.4575292542046925,-0.6288193605081478,-2.2475055540710542,0.794169487444792,-1.3566623611321105,1.4692508391554049,1.0355846598359295,-0.1369851001268692,3.1469504574639,-0.3751322827723648,-0.1083814958441903,1.200458004407874,2.56555888511292,-1.3467106316167097,1.1454420554969045,0.1648637505647048,0.0619671191574894,3.0475002407107885,-1.967248012673872,-1.079388608067323,-2.062149908027257,3.648726908585602,0.0609897467949236,1.2820562910004552,-2.339943931815302,-1.242057633558386,-0.422278544669002,3.377060350859301,2.006019991780654,0.1085558425240124,4921.336134451209,3373.3425297354547,1710.834716796875,0.0002822111323884,0.012036508,-583.5638427734375,71.82219696044922,-12.84814453125,32.585147857666016,-5.274623394012451,16.77943992614746,-12.790151596069336,-4.103941917419434,-11.08646297454834,-12.497580528259276,-2.772456169128418,-8.308857917785645,-4.9791998863220215
177,0,joy,1,178,0.0,0.0,0,-1.9134025818387872,0.3434700085766385,-0.3571598907226093,0.6298019217177234,-0.8922126039952403,-1.4565460293013317,0.8875052306402402,-0.855625248883866,-0.056026934293016,7.409417640409623,2.03349486167148,1.4523404656184205,5.976410512059665,-0.6652356273682466,-0.6663471855122189,0.5652043991106608,2.1008854892835074,0.8951010696556243,-0.986504494992085,1.469719001479024,-0.5125944475736677,-1.059627979869748,0.8649309342533915,-2.877878112735352,-0.1208728667510143,2.667567984221473,0.5613010973475516,1.5621469962677024,0.9678529626701576,-0.5336549366216674,0.0456255701307504,-0.2059613590547065,-2.45544542090782,3.179496708304133,-1.1096516771489071,2.1793937247869266,0.8565703323500682,1.46918590324728,2.322480798713173,3.3493823356840204,0.0700665851068851,-0.1451437696238532,0.7351177624077064,-0.0286230274441313,-0.1978105780185697,-1.2627305603678518,0.6248193962734969,-2.3939006731491386,-0.0551494188569416,-3.05395396786704,-0.5868800414905324,0.3887736027272536,1.623263718061402,-0.900662132120711,-0.5073970224413149,0.7904108761356469,1.024499778080981,0.0691719913814262,2390.8605366352417,2231.7523788616923,1797.08349609375,0.0001998240879422,0.011151292,-575.23388671875,101.59905242919922,-31.43643379211425,11.42452907562256,-13.748205184936523,-11.746423721313477,-10.60667896270752,-3.8349876403808594,1.0627034902572632,-13.975183486938477,-3.385801076889038,0.7150131464004517,-11.098748207092283
178,0,joy,1,179,0.0,0.0,1,-2.1325269627103074,-0.2029844723644394,1.3549195699842211,-1.2400261381579771,0.1028846313228126,-0.8336405502230547,0.2963730872360691,0.7835076946613923,-0.680858214192813,10.19031617332369,5.680149572169027,1.1951036518253375,-6.137107314580993,1.425373377285489,-1.13429396406984,-7.045985337614114,0.8348823630593833,4.738773289737596,-0.2349360425149977,2.5709160962991104,-4.146505391551184,2.473142872093594,-3.454610494382968,1.1877206845873032,-1.2567545612376876,3.862334046577793,-3.3402621849080028,4.2426417094082,0.2367665258958966,-0.2659025538602484,-0.301531050338335,1.1180123648049438,-1.2571531886987255,3.7624132890551816,2.4568587641534334,-3.610808322543426,3.06096170719934,2.5947527353362214,3.450007308369357,-3.886516366460455,1.080658595685264,-2.035064748138912,-2.3392586653994925,-6.28247663591872,-4.362842629893102,-3.504992489441314,-1.568548075579892,-1.0941999032468916,2.0161530002416765,1.837141519736775,2.576119223995857,-1.2068719644328068,1.1227753933603588,2.8954890151022963,-0.6317283238901716,5.687012642619555,-1.697170427270524,-3.829764587247927,3783.359969199556,3462.6703359450294,1809.6871337890625,0.0001101199962966,0.0066578193,-645.1658935546875,72.62811279296875,-13.89454460144043,5.752902984619141,1.3793001174926758,-14.43692111968994,-22.48900413513184,-14.72540283203125,-1.5376152992248535,-5.646610736846924,-8.442463874816895,-5.4275898933410645,-4.036229133605957
179,0,joy,1,180,0.9448615012720412,0.9332777439966428,0,-0.0052689802190875,-0.2008210357953399,0.2446293242776967,-0.0016848760446042,-0.939003324011576,0.1669667276837675,-0.5257574634572828,0.6566402562978749,-1.6481667216639162,9.791844105842666,-1.2605840640412125,-0.4089360788625941,1.2979391417300188,-2.062275156551991,1.3114810671595134,-2.7738663493165943,2.145793120759236,-6.020242634703319,-6.528527887074061,-1.0086807812206766,1.9829013905750013,-1.334378111531756,-2.859372137458677,2.5847015893077137,-3.294712866133277,1.900307684357399,-8.318193504058502,-1.2099741348365285,-3.3635507620774168,3.4301939301348185,8.486469701469453,3.134655383071556,-1.2926701647808252,5.544210706814309,-1.4097508616194765,2.2722966669489395,-0.0462006275149053,3.1038008576689764,-1.4980325163263677,-3.265785131932148,-0.5997608487332465,1.4109077386599067,-0.3391386508615052,3.6652773905804334,0.6258062373598989,2.4606117660935447,0.8422099747480148,-5.823329446029183,1.666782079531933,3.431713424260318,3.046860532186641,2.8860248639172736,2.968189493282196,-1.4656470040486087,-2.8819280740422144,1.792174699879606,0.8360812227166418,-0.1850362545925541,4795.805661783781,4058.862697331853,1532.93701171875,0.0001534514995941,0.0055964915,-644.3162231445312,66.03296661376953,-4.104139804840088,7.41242504119873,2.079007387161255,3.614445447921753,-2.0150036811828613,-5.01731538772583,-5.861677646636963,-7.079111099243164,-4.057992458343506,-4.463231086730957,-4.508009433746338
180,0,joy,1,181,0.0,0.0,0,2.661359375682652,1.0732538362050592,-1.391517491133024,-0.2099752038249144,-0.3876258047056716,-0.0880753138354051,0.7099257519233707,0.8578247166014961,-5.598807462472377,9.132453981378134,-2.455618984346608,-3.680330643995095,-1.9386835157319768,-3.6368512744316046,-1.1874246383160467,0.3754341853572166,1.2233950379891143,-1.3057885506659717,-1.9093854789893152,-1.3937426382687803,2.633882246424862,-2.8196172516007696,-2.1696462313695584,-2.7880722808922216,-4.197453833153823,2.3011959962974915,-4.048223893374375,2.726163085467765,1.3290815389450263,1.3323432475268755,1.8494384852134296,-3.489252727811948,-1.7536530972438704,1.2484231285495715,3.645703569479087,2.5581857465668643,1.4260127290168978,1.428537547546584,1.9896095427687144,-2.175775869615566,-1.6538336856070837,1.6006189861812663,-0.0352494887100285,-0.7907417395135179,-0.99869221283294,-0.1269313528110298,-3.932081438692802,0.3372599682164261,1.1091427916808057,-3.094714027996676,3.609933176198709,1.807569968603807,-0.2193324468040141,-1.3685905120707236,1.153874755271951,1.0546759839624662,1.7742165189646406,0.282297344551756,2814.0478220092978,2998.078901116506,1619.3544921875,0.0001552421966081,0.007960412,-631.6748657226562,94.66200256347656,5.111568450927734,27.74156379699707,16.965587615966797,7.772078514099121,1.0625134706497192,0.4434870481491089,0.1680179983377456,-0.2459104210138321,6.554838180541992,2.413454532623291,-1.9128669500350952
181,0,joy,1,182,-0.1279888574361177,0.7347683323546518,0,-0.2560479938969309,0.7446478617382416,0.550958286169142,0.286422483435547,-0.1509718531990028,0.1095255808762958,-0.2308872628051946,0.2472905530275374,-3.278875740725072,-1.2796249158161392,2.7264894221215914,-2.214913170298476,3.544166873177889,1.7107222621077711,-3.115384521933384,1.1783134935865172,-0.3936941996978391,3.1370276204252296,2.0601438444028446,0.7927811930349898,1.44009021557953,-0.5659297520419229,-0.4549897503430531,-3.4627139104970857,0.7152972219282221,1.394211451906716,0.9914918868780722,-1.6121538202586372,1.3303409842401934,2.613368745983285,-1.2316573773159187,0.5893263411513735,-2.4183939416891853,0.3947709550138361,-0.6223362174001685,0.1764850805167848,-0.3966679981160377,0.2077749882854113,1.8915139453057093,0.4879973222006995,0.9552796887240864,1.2284253138142514,-0.5365392231546962,-0.7799527963258144,2.478647323528154,0.9749816999668716,-0.0274419378018965,0.4270815741387425,-0.9281825584074646,-1.4799285591193148,-1.910424990396044,2.010046851520718,0.2383704095347594,-0.1184562523286025,-0.5763067422655089,-0.8018985192765961,-0.4219963751672966,-0.9844073162287535,4846.024374250641,3354.0621252854603,1661.675537109375,0.0009149164950162,0.018556895,-550.3111572265625,64.62437438964844,-11.870309829711914,12.84782600402832,0.4509752988815307,-2.462512731552124,-6.106616497039795,-4.608768939971924,-4.530660152435303,-4.993803024291992,-3.736227989196777,-2.501969337463379,-1.502258062362671
182,0,joy,1,183,0.0,0.0,0,3.997901523390376,1.7768213686593897,-0.8506009531926565,-0.9035070107380452,0.572660606068738,0.5438059971588523,0.5563187892165897,0.003710233949574,2.0229331170827023,3.6667666469512312,11.19400435374654,3.1531408492492607,9.977443216572825,-4.678266427028023,-5.274037200023075,3.868949331462846,6.028917306817844,7.479849905273575,-0.1576706624770182,-2.744920284315029,-0.1122991699096083,-5.767585539151518,3.8434150409532464,-4.845448053149404,9.186600427205528,9.39896518123188,-2.8515930901432824,-5.517407640654743,-6.389061544740804,-4.506697399629387,-2.2497753570154515,-3.3674307017044605,2.0174662374117847,4.804369690992127,-1.8165067660168253,1.4973064760329535,1.481273730916696,-0.7818646633137549,-3.645950101917089,-0.954595907132118,3.685064967477819,1.2974665074258112,4.635235668534223,-4.424173748419784,0.1260839638903858,-0.4244004029003123,2.261604389052174,2.075458325116934,-1.1076751127456923,3.1309611866157265,0.6697676243797581,-1.5859738634925504,-1.2150489513454916,1.4371792085218156,-1.688795858011377,-3.8498009060574256,-1.4211521609104252,1.5302419904358624,2568.8006502321773,2832.322257050448,1317.91357421875,0.000170930093076,0.009089527,-587.7890014648438,84.00112915039062,10.203185081481934,40.81192779541016,16.762096405029297,16.43872833251953,1.4249669313430786,1.044308066368103,6.970647811889648,4.59505558013916,5.630851745605469,2.540238618850708,3.175391435623169
183,0,joy,1,184,0.9589078972925617,0.8538171346926253,0,-0.1140474165380089,1.0541327532574114,-0.0575666652377311,0.063559489235575,-0.674198118113738,0.8391713521467231,-0.7776789308600044,0.0747870363672674,-3.074847376618301,0.8831436799923578,1.5837543708663004,-2.068032400055054,-8.366686076508339,-2.237652960918263,-1.7689363852921258,-3.5812521575878757,2.322359840764106,3.578575056724725,-1.7914007681219872,5.4121714351222,1.7005583410070912,-2.0365980944626285,-2.8772542651399435,0.9221498291721424,-0.8778880741719631,1.6568141609078433,0.0348615801172871,0.2529918462821766,-2.38284543788483,1.7405209486611688,0.6662091054577469,-0.8849471065589658,-2.0977182815382207,2.8584783903830853,0.9211620841979528,-0.2334126568742042,-0.4023640510932308,-1.731889088464349,-0.2033841561696308,1.9055491986491475,0.1222332254735511,1.033028681082345,0.6949809989953739,1.7154891228011115,-0.4925178627582792,-0.1857949811207845,0.620073227434429,0.3981054727788698,-2.317336598026841,0.2226852999996306,1.1959515620641827,-2.9515724191877704,-1.0428189447134373,-2.057116880192318,-1.4826162489494763,-0.8491206172989701,-0.1858681235212911,1.3012359215450169,4836.376793471893,3144.903864594887,1520.2972412109375,9.951805377664802e-05,0.006633074,-633.8099365234375,55.81618118286133,-8.551939964294434,18.04286766052246,-9.599021911621094,4.623093128204346,-6.875424385070801,-2.9918580055236816,-6.434911727905273,-5.249649524688721,-1.4398624897003174,-0.5625619292259216,-0.8027363419532776
184,0,joy,1,185,-0.8509740315396841,0.9119894162809052,0,0.6465041174783418,-2.319248695989071,-0.5957830711760348,0.0359376200900142,-0.2937131786693128,-0.0134354851678275,-0.0557589188791901,0.0550716581021404,-4.400776499348313,-1.7081496859477858,-2.066809581506262,-3.794990087405146,1.0598867955934108,0.0490387719620653,4.06841638418558,3.195988885112564,1.7885823345916747,-4.295816549108675,-3.5774480609764834,1.6813041886772893,3.571319775969286,-2.407772860202444,-4.875661137218983,-1.9536412339116689,-3.873295949637197,-4.489769726695847,-3.792277012807954,-0.5212746135626614,-0.4738826355734788,-1.2659059880826509,3.639767689506646,3.750113049438135,-1.6461675793005033,4.95991399092706,-1.9237399669357245,-3.3504281333160604,-4.730643841374265,0.1014067543067029,-0.6142187666294167,-1.7958764602974826,-1.2472194479737049,0.5278299045651071,-0.111404957484951,-0.6006002330211155,-2.193156173887597,-1.4530991223161511,2.9927903937123945,2.396205579136156,0.9483007943103012,1.2365386974499673,0.5596834795717588,2.5080374888760084,0.1068146473162247,0.2140712704279233,-1.8808298899779377,-1.6720201944279016,1.0024883034463807,-0.5089338052326036,3019.959344929625,2755.872659817358,1649.8714599609375,7.378012279804601e-05,0.0063077607,-646.7526245117188,94.70622253417967,5.478929042816162,26.09596061706543,15.50319480895996,9.170628547668455,-4.123960971832275,-3.2110371589660645,-8.990015983581543,-11.217100143432615,-7.000228404998779,-8.975560188293457,-7.294124126434326
185,0,joy,1,186,-0.7218660422551645,0.6212105669837386,0,0.1949828207343138,-0.4260754826223007,-0.1622647830888235,0.1589506949912669,-1.2412287187613875,0.253423158671579,0.441281780221275,0.4781280741719015,-3.600447884979551,-5.381785831846427,-1.5135378248129985,-0.7103268674180346,-1.3483611762712235,2.542392479213208,-4.430320496890063,-1.9936195475347231,-0.2210893504890375,0.4696845871774034,-2.4414429396466097,-1.0689657831112604,-3.517710679262102,-4.579084487636369,-0.8805189903002947,0.2657682375129068,-1.8857994656872037,-0.6828139423133641,-2.404451465315544,-4.706596339408007,4.721316785324733,1.4681159490257396,-3.89358016831328,0.6389749471167556,-1.0428015603627108,1.914511364750739,-0.372066059164835,-0.7783933168242042,3.9053892985712366,2.303435222597022,1.285250571169379,-1.5027084128224255,0.3136113650071268,1.3607047820269091,-2.351179016557084,-3.0640069306270235,-2.05186809268056,-5.867952257889182,-4.766015212093959,0.858981887692144,-1.2789070138046723,-1.790940644931923,0.4204981636587882,-0.2074024001274843,0.2468598325180046,0.3235058579627209,-2.477826083321739,0.4465887650667594,-1.287938640192678,0.1880620987008099,4323.253756178703,3600.0346181638306,1534.0743408203125,0.0001579193674576,0.007983525,-626.9059448242188,72.01236724853516,-11.186004638671877,14.177324295043944,8.895176887512207,4.656127452850342,-3.682250261306762,-5.873653888702393,-6.446914196014404,-7.746669769287109,-2.488310575485229,-1.609194278717041,-7.66112756729126
186,0,joy,1,187,0.239927613524644,0.8998784705280464,0,0.7271994770309463,0.6280571458679958,-1.1029520435281288,-0.2883100631483187,-0.0163035451202374,0.2265366676659937,-0.2202967752863342,0.7444735982570418,1.198850107756558,6.1534616289254975,2.622955090420934,-2.090257726557799,-1.8286297003434984,0.6129954886412353,3.582090790792348,-2.4480296011611986,-2.1786061626094257,-0.2333297195483412,0.0704100814176462,-0.0939157372125727,-0.5463088621724279,-2.012538105868344,-1.4952178851405336,-0.8090170391259371,-2.261468147472027,0.0048141282317246,-0.7604148131253992,-0.3129499814383019,-1.6003341993718148,-1.0116800783097393,1.401269183865925,0.8748690562597674,0.8040489253248208,1.7284195703813263,0.3447354874213991,0.0177425587411411,-0.3923389677965658,-2.355286469431473,-0.6082196933893422,-2.475105797945923,-1.7645103008688074,-1.7932717363193345,-0.8849800362033744,0.2691525965027637,-0.3151251731457791,-0.1223270662985646,0.1412489742111267,-0.8915228611057775,-1.1101975683430894,-0.2895559484184125,-0.3422417118843143,-1.021685174056448,0.6358764062224144,0.9227719353188248,0.2068039358906658,0.5600037374873489,-0.543217468014511,1.1529967258167986,3188.905881650064,2813.0883029991155,1574.9010009765625,0.0001116630802168,0.007288345,-643.3081665039062,94.83750915527344,-4.836581230163574,19.38874626159668,7.234026908874512,4.4038496017456055,-2.29141616821289,-1.783060073852539,-6.9847493171691895,-4.514853000640869,-0.3960385024547577,-0.7724536061286926,1.3980185985565186
