,Unnamed: 0,sarcasm_label,emotion_label,sentiment_label,id,spectral_centroid,spectral_bandwidth,pitch,PCA_MFCC_1,PCA_MFCC_2,PCA_MFCC_3,PCA_MFCC_4,PCA_MFCC_5,PCA_MFCC_6,PCA_MFCC_7,PCA_MFCC_8,PCA_W2V_1,PCA_W2V_2,PCA_W2V_3,PCA_W2V_4,PCA_W2V_5,PCA_W2V_6,PCA_W2V_7,PCA_W2V_8,PCA_W2V_9,PCA_W2V_10,PCA_W2V_11,PCA_W2V_12,PCA_W2V_13,PCA_W2V_14,PCA_W2V_15,PCA_W2V_16,PCA_W2V_17,PCA_W2V_18,PCA_W2V_19,PCA_W2V_20,PCA_W2V_21,PCA_W2V_22,PCA_W2V_23,PCA_W2V_24,PCA_W2V_25,PCA_W2V_26,PCA_W2V_27,PCA_W2V_28,PCA_W2V_29,PCA_W2V_30,PCA_W2V_31,PCA_W2V_32,PCA_W2V_33,PCA_W2V_34,PCA_W2V_35,PCA_W2V_36,PCA_W2V_37,PCA_W2V_38,PCA_W2V_39,PCA_W2V_40,PCA_W2V_41,PCA_W2V_42,PCA_W2V_43,PCA_W2V_44,PCA_W2V_45,PCA_W2V_46,PCA_W2V_47,PCA_W2V_48,PCA_W2V_49,PCA_W2V_50
10,13,0,anger,0,14,3354.842587927407,2851.496815515205,1587.9773,-0.7778714907438137,-0.8223571816900535,0.528821588566293,-1.2934171598195086,-0.2503292661481113,1.4322238839879295,-0.3092302333427045,-0.6008017994034567,2.0499362163679384,-6.951993329531151,0.6783769968005826,-3.351158579867532,1.1295922708854014,-1.8193900108818373,-0.394863000724326,0.1429473801517251,1.4092919583708583,1.1885820875641149,1.0285242629054692,2.2342433676487703,1.304624170821621,1.5760488284130163,-1.8073914941232585,-1.4784791340894563,0.8658605013389898,0.7521052872368102,-1.2673585683547044,0.4879372839752038,-0.6182987339938376,-0.5730731504659794,1.5002617132757057,0.9009306580610676,-1.0005139153350946,1.5723480114021455,-0.4008145148964764,-1.0872309707122014,0.3715555311485182,2.1615053558737323,0.8416413830009213,-1.3262004464695551,1.0224394016086795,0.5211779284589806,0.8820843197872893,-0.8296370361476857,0.3915436327274404,-1.4856369392607711,0.8119865207009597,-1.595145383894648,-0.7905786506839385,0.2527048979251097,-0.0720045645007798,2.1727167511048,1.175317767111359,1.3869846403883663,-0.7462211337446887,-0.2101509193303066,-0.0895589467057076,0.3441580131662868
11,14,0,anger,0,15,2960.0857500653283,2428.428993674881,1692.7882,-0.8712243584761361,-3.077486456710444,0.6756302784974172,-0.7277827178583767,1.0805720607632163,-0.4914793976924893,-0.4026388230731859,0.1203728673154957,2.713318450412575,4.542576648023276,-3.5990277529228165,-2.6465252438165274,2.1818050492264587,-2.6937548056242693,4.69229399371794,-0.8255097965474001,-1.6753191714958324,0.4066072503588977,0.1125865080708565,2.349966261923924,0.3230056100287237,0.0175976009238499,4.51664188690709,2.6697680544850244,0.5962934939850116,-5.141150611525022,-0.1448339279522114,4.04513603529035,-0.2935887920426635,-0.7745511553824128,1.680483383348162,-1.7096740500885754,-6.5023031779342,2.1930647636140828,2.5708036300855084,2.522222082815318,1.6432990581441709,-0.4443940563223685,-3.3724663096227867,-1.5662271177555676,1.3705613901688252,2.062181658793874,1.8687334060367609,0.1303711003661781,-1.9200230577653212,-5.602082167146655,1.4830602936145267,-1.6007012194637449,3.0062046011934447,-2.345769677392085,-2.977208819289083,0.8784277762927103,-0.4628440683297073,0.9269748160749374,2.137044148417573,1.6300927107397307,0.2445189787897511,-2.9456750598462955
12,17,0,anger,0,18,2564.8997812820694,2636.8096064331376,1595.7823,-2.4503640720299904,1.7031437564005023,2.132787222672109,0.6809475804659783,1.894735028975417,0.6726985276227873,0.4759967809927394,0.3424005489804512,0.2880484196637028,6.8151332464357885,-8.959302001838894,0.0400261172949691,-0.0240954916172214,-5.271172660856728,0.2361849563310503,0.87792683407113,0.8206491665821736,-1.693412471042298,-9.643770101984696,0.2007732612302712,0.90095538359543,-0.5382678085927289,3.651162711573121,1.216308274606766,3.211162994052941,1.4294273852255053,1.4143723740142566,-1.7764748374803885,-2.1801654883041666,-2.688164953389535,-4.297743355937584,3.952834905355064,2.584322942532136,-2.3840501509132705,-3.226047238301142,5.38800472245922,-4.5064734176308585,0.8329010554534316,4.133294497234005,-4.986358204845388,4.516528436665713,-1.5996611922841524,-5.399399779639662,7.557032672007953,2.5197505637002826,1.3694909823548411,-2.9729332860738333,-0.2903049952974404,-1.012086566996169,-3.108917882551854,0.8643580544965725,-1.298948038577521,0.4808372509482048,1.461669081683598,-1.0361175522375632,4.719172765421162,1.5869915571396391,0.6873002328242638
13,20,0,anger,0,21,4513.863160752279,3182.8998342009672,2118.0815,0.0113786691652205,1.542709836195678,-0.0932591755892268,1.128714591827009,-1.273679643620395,0.5340151757502012,1.2623333766694234,1.0152111221326034,-1.8009069314892587,-1.2689197262623626,-1.12015380542188,-2.820901742964037,-0.4938575536324913,-4.018574511207208,3.739862499728132,2.880336259126766,4.381715025132724,0.0181852706735385,-1.4381197794047602,4.80501211727565,1.3814123821315294,0.0556385050942659,-2.383578588634828,-2.830177485399551,-0.9274733137482832,2.0289125896528057,1.4633767381580038,-6.540875396308195,-0.3419729139794358,4.517170253232693,-1.8533422279667808,-0.3311826993769784,-1.1592785987039262,1.8150674574232213,-6.140528871283962,-2.436001736868036,-0.0455391431236318,2.939534801544051,-2.9080156577676144,-2.647667128331519,0.8361355233360279,-1.52249864699614,2.2753607225510253,-1.134596097209254,1.788654018490217,1.88697965934298,-1.7111549578227032,4.641808074337551,1.145858703628112,-0.1801250095289902,-2.8683129324314174,5.515206738137948,-3.248966327178378,0.8251766894352628,-1.1846023469408984,0.3028733353957411,-1.9197489770181648,2.2954520429708354
14,21,0,anger,0,22,4992.045887156048,3801.599134345428,1462.5033,-0.6155953094546064,-1.9551821685528137,-0.8693497580216738,0.1335327820873455,-0.274572655671105,0.885774818507042,-0.1296343410815374,-1.900953305111439,2.566106521517197,-1.5108857289178104,0.1236342736456748,-0.0482265839122665,1.517927019760236,0.5548016531800102,1.9042193525611584,-1.2839399692165838,-2.357444900669945,4.391147171928658,5.023564413037958,-1.2944154275350164,-0.9717375969002908,0.8223114630372004,-1.342409760019718,3.0396741754200165,3.5690437933407324,-1.00463868421286,-0.8415094676553756,0.0973683447345667,2.5882850979241825,-0.8559219660589513,0.4379807859165762,-1.7994452976540916,0.178279327370249,2.2396222792523743,-0.5522177972881821,-0.0654216057909138,-0.2874132702210592,0.3937592538329335,-1.0159099989391625,-0.3652653937475048,-1.1375814124119643,-4.047023192957599,5.1280672537568,-0.8090297440144343,-0.0424231767030327,2.392777862832204,-3.4554151940981157,-0.1903758609924532,1.3052213973488236,0.9415130294634616,1.84065437323975,0.5815986807214623,-0.806542119514629,1.400854277189913,2.3115344989489364,-1.3548409296062514,1.0125177900791764,-0.7754755393203149
15,22,0,anger,0,23,5714.107062747639,4171.938439778609,1793.3724,-0.5096314171738238,-1.0649331981975028,-0.4443896032851749,-0.5430293196076157,-1.4816988337734949,-0.6438937146043303,0.4401627175366711,0.7636893849414426,1.4704990690936497,-0.0028040605868337,-1.844360647044703,-1.2070370710083898,0.8701241423461002,0.2049409117487048,0.3493341234421777,1.2936832369481743,-1.840278729252157,0.3816446540057988,0.7633846259650238,1.4734517383582646,-0.7350604083732318,0.9670414161402014,-0.919420967408698,-0.9399251816146544,0.1331308386115537,-0.2090232432143385,0.0450908262164587,1.0796121948841355,1.4763202170378216,-1.22723730516261,0.3656323107790116,1.6604951246680266,1.431581562049332,-1.5298284159796776,-0.4514300956939688,1.6177682598616654,-0.6270472425810778,2.6082859095940067,1.116424282519733,-0.975407631348133,1.370775951951466,0.2138639659150737,1.1951457844115088,-0.1796234378463155,-0.6033465558338452,0.7334466446249305,1.138709247582402,1.8508472335994932,0.1937321071138406,0.1199185471649422,0.6959272737390099,0.3315124340989247,2.167599264767169,0.1830183163845677,-0.1004289566642629,0.3463150404363769,1.4986804894827672,-0.3311158466041501
16,23,0,anger,0,24,5621.743173780637,3763.37668142154,1938.2648,-1.4192181851057497,-0.3953232087940781,-1.2711303175816198,1.1537031683620027,-1.9575831930582412,2.661918967994253,0.400048452900855,0.527721777441176,0.5136051358396095,0.6449120573832914,-0.5282922466217725,-0.2721746325940337,-0.4315138351717558,-0.5404928259259025,0.7236136276199842,0.5033179198021919,0.0395126656478893,0.422746898901046,-0.2842939609702845,0.8518687164470992,-0.3378563627638176,0.6923813345286743,0.9835313630551488,-1.7594866416064376,0.1515367172566222,1.5006518414423395,-0.0329978045343064,0.4870485553192492,-0.0534128880558351,0.0883145621651567,0.1298901307380635,-0.3299456397812552,-0.8882631738129578,-0.6038261989416779,0.4084515494350468,-1.265075821725799,-2.6843970650370563,0.1992525560624815,1.7281303959906618,-1.989651263908624,0.4399674891900979,-0.9062920649441664,0.8632813911983134,-1.637971789659955,0.325810906455017,-1.7551111263986443,0.3200888508032591,-0.8143979038094605,0.2714951179875965,2.4490731953042983,0.0708530369917555,-0.128177294800883,1.7000115072988278,0.1636691957769679,0.3901662271168313,-1.3307625538529424,0.3315325373186723,0.592525394624781
17,26,0,anger,0,27,3306.241077527233,2624.538037997542,1745.0118,-0.5803184139787574,0.678841474612613,-0.4349709636960839,0.7095176934526201,-1.1162734212913457,-0.2874456390299113,0.2456189215896066,0.74413075181505,2.446733153348947,-1.2257741200097363,-0.1462389051916927,-2.166194067767702,1.819995430336888,0.0876701425444699,-3.747000939099115,3.7796541208913697,1.8752170644125343,0.0977784793670962,0.6515097110044473,-1.0310912231745766,2.4033394673483364,-2.7133203780782686,0.0313196060944132,-1.226717974315187,-1.5970045291797843,-0.1281796558814093,-1.8924761789323288,-0.6531715114835683,0.5965996048282004,0.0813284526360162,1.89951269966988,-1.424633857288204,0.0681333376085119,-0.7239072863871082,0.4040988411630237,-1.12395391106726,-0.8920645725672276,0.7693735559657802,3.192477353433417,-1.5127667902954365,-2.2569237516800533,-0.5778844745227274,0.7885768870695892,-0.8363128449061655,-0.1542916184558251,-1.544132786473622,1.6848390018544788,0.5966915131334377,1.075768010064746,-1.4046397003036015,-0.3537762664211767,-1.0537552126076524,-1.7523809405946116,-0.4804801380635471,-0.1781423821299353,0.0111442585878587,0.7515570002998817,-0.5251326549129536
18,27,0,anger,0,28,5117.927626467264,4189.305902038105,2165.5767,1.380110442716883,-0.4444564959275859,-2.1197335655712104,-2.1750466650474616,-0.6411726961342017,0.1371842801170226,0.7964349036994153,0.9039393384256728,3.6721292682849143,-0.5881827206787879,-0.2949569993369326,-2.9455936349630187,1.6043854812540244,-1.8508854241324255,0.8756292648781374,-0.2191779633818893,-0.2232532431258194,1.474226488015668,-1.2229595426353033,-1.297152605427507,0.7849134205647514,-0.9400545318484675,-0.5834141083331228,0.7153329552981974,-0.029559123966535,-0.7096826873778487,3.491108600135981,-0.7437619879244238,-1.6160735471097214,0.7578902043992877,0.7533406960329253,1.172794187051749,0.877499166241687,-0.1391080495967406,0.0064866848807811,1.147398473867708,-0.5895509991300323,-0.8015892703812079,-1.1901801127898683,0.026536909260333,0.1153393670517104,0.393593830046546,0.5374708775668285,-0.519560602346179,-1.104188097029505,0.8183865580541118,0.7489829499149967,0.819193878507398,0.0188981105916151,-0.2381675732518552,0.0649708464702602,1.021246820620224,0.4800046144787379,0.8517896006870648,-0.9015331608746994,0.1151336474107096,-0.5619503443716135,-0.5828019591735227
19,28,0,anger,0,29,3263.935012338041,2412.981476172702,1854.4656,-3.038529622179793,-1.0797517796600138,-1.170696053969494,2.8422164409710784,1.1753614831307384,2.649751285253385,-2.21782134371261,0.7702754837266504,3.023666612594161,8.582107574962425,-0.9429302639547752,0.4907762780445553,7.893131220125968,-2.193672654349545,-3.950255700328231,2.904707477195309,1.715372005875849,0.7653439155789975,0.3247164851380194,1.077582894235884,1.6122545178717913,-0.6871155545756434,0.8252773380064939,-1.9446848005809272,-1.523668605505751,3.27150998640568,-3.2632587587154536,3.9658560337517823,7.240310470156156,-3.247024190733248,-0.5374316805558721,1.714903930788564,-0.3498253938792824,-4.505733550670349,-1.3132126663489343,-2.6582827854628555,3.805944651172804,-4.5228129605660445,-1.4920736796942045,-3.881203055234415,-1.0066467242117092,-0.4668311580280898,1.244183136672052,1.274055700631274,-1.3550914317463691,0.7967111511118803,0.7658074333441481,0.682498466386478,-1.8009643644483486,-1.3075007133322805,-2.383810681419344,-2.1098659582126924,0.4235972321240227,-1.13753852581254,-0.5574353975325139,0.3788305383332649,-1.523562384866978,0.3451728611102578
20,29,0,anger,0,30,4254.039073981712,3485.210520624635,1692.71,-1.2034724744299776,0.3506514088465036,-2.28499540847065,-0.3612938300882976,-0.5218359637225815,-0.2597448756595223,0.8031853952946065,0.3863878727974369,5.334922511400806,-0.9252380002305788,1.5924085654799292,-1.216645350743381,0.7197116309914168,-0.618019180756914,-0.0667751521846519,3.786163034529027,-2.45504180066306,-0.6512536696164447,0.3859860260738994,-0.0181824961465478,4.306445031393524,0.7432480185785428,-1.7253459712209418,-0.0398974399581305,-0.3160402359735236,0.1361433512850687,2.341936311338496,0.7834828116808471,-0.5727452806969668,0.3955514887214981,-1.0106081488250545,-0.2269963491861141,1.4875225032582071,-0.2935179487102902,-1.4125411495451798,-0.0959437410480137,-1.816259849880086,-0.580351680303245,1.4206832556592233,-1.677887634727499,0.3323904224877718,0.8427099799128077,1.0698691159524607,0.9783508100162656,-3.041683630568905,0.1216663195759014,1.896149635466948,1.3068357428936146,-0.5364791648813139,-0.4131098197454205,-1.7211494495568356,1.1877230774383034,-2.559513469770122,1.1395035751897398,0.1037967008036254,0.5294803889826133,0.1581939819964679,0.0890968634389841
21,31,0,anger,0,32,2647.256443695022,2287.7043102036746,1916.2446,-0.8415668077251867,0.4300636530703163,1.5517210034356894,-0.5878860834286538,0.5211397738864555,0.6508874480782453,1.0160461650048465,0.2865836798036019,4.729115478783293,-1.7164213258858874,-1.839232402735692,-3.013579007546934,4.528279575602207,-0.632794377008948,3.0968877620746844,-3.6628333219674554,-0.1922019379755848,1.1950418020783589,-5.806497851327214,-1.0646346939899671,0.7546526350270758,4.258986372908528,-0.188175543024464,1.5145116521710305,3.845069218741139,-2.1390275729653268,2.57697498275719,-1.0388322671601349,-1.2995266318124197,0.174768272272002,-1.374685598232582,0.6516279612851584,-0.5590833012016573,-6.280419040962755,0.1775683088382365,0.1277854617945424,-0.5241565219575556,0.2879182405870906,0.8475967269159362,0.6839585470406255,0.6732970836498585,1.0937419487907931,1.0460308612570215,1.5190998113732044,2.9528591404476434,1.1150295954603069,-1.397837821000887,-2.3189588267499786,-0.2257174170017884,1.555058801119033,0.7272591446150322,-0.6545707138618366,-1.3900490028219916,-0.7494919427030087,-1.1251539620254405,2.332617060595131,0.7307195562005824,1.4923673997187608
