,sarcasm_label,emotion_label,sentiment_label,id,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,TEXT_1,TEXT_2,TEXT_3,TEXT_4,TEXT_5,TEXT_6,TEXT_7,TEXT_8,TEXT_9,TEXT_10,TEXT_11,TEXT_12,TEXT_13,TEXT_14,TEXT_15,TEXT_16,TEXT_17,TEXT_18,TEXT_19,TEXT_20,TEXT_21,TEXT_22,TEXT_23,TEXT_24,TEXT_25,TEXT_26,TEXT_27,TEXT_28,TEXT_29,TEXT_30,TEXT_31,TEXT_32,TEXT_33,TEXT_34,TEXT_35,TEXT_36,TEXT_37,TEXT_38,TEXT_39,TEXT_40,TEXT_41,TEXT_42,TEXT_43,TEXT_44,TEXT_45,TEXT_46,TEXT_47,TEXT_48,TEXT_49,TEXT_50
13,0,anger,0,14,0.5624724908310113,0.6015931137656726,0,2.0499362163679384,-6.951993329531151,0.6783769968005826,-3.3511585798675316,1.1295922708854014,-1.8193900108818375,-0.394863000724326,0.1429473801517251,1.4092919583708585,1.1885820875641149,1.0285242629054692,2.2342433676487703,1.304624170821621,1.5760488284130165,-1.8073914941232585,-1.4784791340894563,0.8658605013389898,0.7521052872368102,-1.2673585683547044,0.4879372839752038,-0.6182987339938376,-0.5730731504659794,1.5002617132757057,0.9009306580610675,-1.0005139153350946,1.5723480114021455,-0.4008145148964764,-1.0872309707122014,0.3715555311485182,2.1615053558737323,0.8416413830009213,-1.3262004464695551,1.0224394016086795,0.5211779284589806,0.8820843197872893,-0.8296370361476857,0.39154363272744047,-1.4856369392607711,0.8119865207009597,-1.5951453838946479,-0.7905786506839385,0.25270489792510975,-0.07200456450077988,2.1727167511047996,1.175317767111359,1.3869846403883663,-0.7462211337446887,-0.21015091933030666,-0.08955894670570762,0.3441580131662868
14,0,anger,0,15,0.1627930808298776,0.9629540507738008,0,2.713318450412575,4.542576648023276,-3.5990277529228165,-2.6465252438165274,2.1818050492264587,-2.6937548056242693,4.69229399371794,-0.8255097965474001,-1.6753191714958324,0.4066072503588977,0.1125865080708565,2.3499662619239237,0.32300561002872374,0.017597600923849994,4.51664188690709,2.6697680544850244,0.5962934939850116,-5.141150611525022,-0.14483392795221142,4.04513603529035,-0.2935887920426635,-0.7745511553824128,1.680483383348162,-1.7096740500885754,-6.5023031779342,2.1930647636140828,2.5708036300855084,2.522222082815318,1.6432990581441707,-0.4443940563223685,-3.3724663096227867,-1.5662271177555676,1.3705613901688252,2.062181658793874,1.8687334060367609,0.13037110036617816,-1.9200230577653215,-5.602082167146655,1.4830602936145267,-1.6007012194637447,3.0062046011934447,-2.345769677392085,-2.977208819289083,0.8784277762927103,-0.4628440683297073,0.9269748160749374,2.137044148417573,1.6300927107397307,0.2445189787897511,-2.9456750598462955
17,0,anger,0,18,0.0320975296586848,0.946356349622272,1,0.2880484196637028,6.8151332464357885,-8.959302001838894,0.04002611729496916,-0.024095491617221434,-5.2711726608567275,0.23618495633105036,0.87792683407113,0.8206491665821736,-1.693412471042298,-9.643770101984696,0.20077326123027125,0.9009553835954299,-0.5382678085927289,3.651162711573121,1.216308274606766,3.211162994052941,1.4294273852255053,1.4143723740142566,-1.7764748374803885,-2.1801654883041666,-2.688164953389535,-4.297743355937584,3.9528349053550635,2.584322942532136,-2.3840501509132705,-3.226047238301142,5.38800472245922,-4.5064734176308585,0.8329010554534316,4.133294497234005,-4.986358204845388,4.516528436665713,-1.5996611922841524,-5.399399779639662,7.557032672007953,2.5197505637002826,1.3694909823548413,-2.9729332860738333,-0.2903049952974404,-1.012086566996169,-3.1089178825518546,0.8643580544965725,-1.298948038577521,0.4808372509482048,1.461669081683598,-1.0361175522375632,4.719172765421162,1.5869915571396391,0.6873002328242638
20,0,anger,0,21,-0.5781548328058166,0.9109129784449554,1,-1.8009069314892587,-1.2689197262623626,-1.12015380542188,-2.820901742964037,-0.4938575536324913,-4.018574511207208,3.7398624997281322,2.880336259126766,4.381715025132724,0.018185270673538586,-1.4381197794047602,4.80501211727565,1.3814123821315294,0.05563850509426591,-2.383578588634828,-2.830177485399551,-0.9274733137482831,2.0289125896528057,1.4633767381580038,-6.540875396308195,-0.3419729139794358,4.517170253232693,-1.8533422279667806,-0.3311826993769784,-1.1592785987039262,1.8150674574232213,-6.140528871283962,-2.436001736868036,-0.045539143123631894,2.939534801544051,-2.9080156577676144,-2.647667128331519,0.8361355233360279,-1.5224986469961401,2.2753607225510253,-1.1345960972092541,1.7886540184902173,1.8869796593429802,-1.7111549578227032,4.641808074337551,1.145858703628112,-0.1801250095289902,-2.8683129324314174,5.515206738137948,-3.248966327178378,0.8251766894352628,-1.1846023469408984,0.3028733353957411,-1.9197489770181648,2.2954520429708354
21,0,anger,0,22,0.0124242229326372,0.8592690225130656,0,2.566106521517197,-1.5108857289178104,0.12363427364567481,-0.04822658391226656,1.5179270197602361,0.5548016531800102,1.9042193525611584,-1.2839399692165838,-2.357444900669945,4.391147171928658,5.023564413037958,-1.2944154275350164,-0.9717375969002907,0.8223114630372004,-1.342409760019718,3.0396741754200165,3.5690437933407324,-1.00463868421286,-0.8415094676553756,0.09736834473456671,2.5882850979241825,-0.8559219660589513,0.43798078591657624,-1.7994452976540916,0.17827932737024904,2.2396222792523743,-0.5522177972881821,-0.06542160579091384,-0.2874132702210592,0.39375925383293353,-1.0159099989391625,-0.3652653937475048,-1.1375814124119645,-4.047023192957599,5.1280672537568,-0.8090297440144343,-0.04242317670303275,2.3927778628322036,-3.4554151940981153,-0.19037586099245327,1.3052213973488236,0.9415130294634615,1.84065437323975,0.5815986807214623,-0.806542119514629,1.400854277189913,2.3115344989489364,-1.3548409296062514,1.0125177900791764,-0.7754755393203149
22,0,anger,0,23,0.0,0.0,1,1.4704990690936497,-0.002804060586833723,-1.844360647044703,-1.2070370710083898,0.8701241423461002,0.20494091174870485,0.3493341234421777,1.2936832369481743,-1.840278729252157,0.38164465400579883,0.7633846259650238,1.4734517383582646,-0.7350604083732318,0.9670414161402014,-0.919420967408698,-0.9399251816146544,0.13313083861155373,-0.2090232432143385,0.04509082621645875,1.0796121948841357,1.4763202170378216,-1.22723730516261,0.3656323107790116,1.6604951246680266,1.431581562049332,-1.5298284159796776,-0.4514300956939688,1.6177682598616654,-0.6270472425810778,2.6082859095940067,1.116424282519733,-0.975407631348133,1.370775951951466,0.21386396591507373,1.1951457844115088,-0.17962343784631557,-0.6033465558338452,0.7334466446249305,1.138709247582402,1.8508472335994934,0.19373210711384062,0.1199185471649422,0.6959272737390099,0.3315124340989247,2.167599264767169,0.18301831638456775,-0.10042895666426291,0.3463150404363769,1.4986804894827672,-0.33111584660415017
23,0,anger,0,24,0.0,0.0,1,0.5136051358396095,0.6449120573832914,-0.5282922466217725,-0.27217463259403374,-0.4315138351717558,-0.5404928259259025,0.7236136276199842,0.5033179198021919,0.03951266564788933,0.422746898901046,-0.2842939609702845,0.8518687164470992,-0.33785636276381764,0.6923813345286743,0.9835313630551488,-1.7594866416064376,0.15153671725662227,1.5006518414423395,-0.032997804534306424,0.48704855531924923,-0.05341288805583514,0.08831456216515672,0.12989013073806358,-0.32994563978125524,-0.8882631738129578,-0.6038261989416779,0.4084515494350468,-1.2650758217257987,-2.6843970650370563,0.19925255606248152,1.7281303959906618,-1.9896512639086237,0.4399674891900979,-0.9062920649441663,0.8632813911983134,-1.637971789659955,0.325810906455017,-1.7551111263986443,0.32008885080325916,-0.8143979038094605,0.27149511798759657,2.4490731953042983,0.07085303699175555,-0.12817729480088302,1.7000115072988278,0.1636691957769679,0.3901662271168313,-1.3307625538529424,0.3315325373186723,0.592525394624781
26,0,anger,0,27,0.8080639939905272,0.8175618389729792,1,2.446733153348947,-1.2257741200097363,-0.14623890519169275,-2.166194067767702,1.8199954303368877,0.08767014254446993,-3.747000939099115,3.7796541208913697,1.8752170644125346,0.09777847936709622,0.6515097110044473,-1.0310912231745766,2.4033394673483364,-2.7133203780782686,0.03131960609441323,-1.226717974315187,-1.5970045291797843,-0.12817965588140937,-1.8924761789323292,-0.6531715114835683,0.5965996048282004,0.08132845263601625,1.89951269966988,-1.424633857288204,0.0681333376085119,-0.7239072863871082,0.4040988411630237,-1.12395391106726,-0.8920645725672276,0.7693735559657802,3.192477353433417,-1.5127667902954365,-2.2569237516800533,-0.5778844745227274,0.7885768870695892,-0.8363128449061655,-0.15429161845582515,-1.544132786473622,1.6848390018544788,0.5966915131334377,1.075768010064746,-1.4046397003036017,-0.35377626642117677,-1.0537552126076524,-1.7523809405946116,-0.4804801380635471,-0.17814238212993536,0.011144258587858787,0.7515570002998817,-0.5251326549129536
27,0,anger,0,28,0.9057212963153468,0.8372682358750945,1,3.6721292682849147,-0.5881827206787879,-0.29495699933693265,-2.9455936349630187,1.6043854812540244,-1.8508854241324257,0.8756292648781374,-0.21917796338188938,-0.22325324312581948,1.474226488015668,-1.2229595426353033,-1.2971526054275073,0.7849134205647514,-0.9400545318484675,-0.5834141083331228,0.7153329552981974,-0.029559123966535088,-0.7096826873778487,3.4911086001359815,-0.7437619879244238,-1.6160735471097214,0.7578902043992877,0.7533406960329253,1.172794187051749,0.877499166241687,-0.13910804959674064,0.006486684880781129,1.147398473867708,-0.5895509991300323,-0.8015892703812079,-1.1901801127898683,0.026536909260333023,0.11533936705171041,0.393593830046546,0.5374708775668285,-0.519560602346179,-1.104188097029505,0.8183865580541118,0.7489829499149967,0.819193878507398,0.018898110591615162,-0.2381675732518552,0.06497084647026025,1.021246820620224,0.4800046144787379,0.8517896006870648,-0.9015331608746994,0.1151336474107096,-0.5619503443716135,-0.5828019591735227
28,0,anger,0,29,0.533104575949564,0.7563114831106477,0,3.023666612594161,8.582107574962425,-0.9429302639547753,0.4907762780445553,7.893131220125968,-2.193672654349545,-3.950255700328231,2.904707477195309,1.715372005875849,0.7653439155789975,0.32471648513801943,1.077582894235884,1.6122545178717913,-0.6871155545756434,0.8252773380064939,-1.9446848005809272,-1.5236686055057507,3.27150998640568,-3.2632587587154536,3.9658560337517823,7.240310470156156,-3.2470241907332476,-0.5374316805558721,1.714903930788564,-0.34982539387928246,-4.505733550670349,-1.3132126663489345,-2.6582827854628555,3.805944651172804,-4.5228129605660445,-1.4920736796942045,-3.8812030552344146,-1.0066467242117092,-0.46683115802808983,1.244183136672052,1.274055700631274,-1.3550914317463691,0.7967111511118803,0.7658074333441481,0.682498466386478,-1.8009643644483486,-1.3075007133322805,-2.3838106814193436,-2.1098659582126924,0.4235972321240227,-1.1375385258125401,-0.5574353975325139,0.3788305383332649,-1.523562384866978,0.3451728611102578
29,0,anger,0,30,0.246861671434774,0.893669851655195,1,5.334922511400806,-0.9252380002305787,1.5924085654799292,-1.216645350743381,0.7197116309914168,-0.618019180756914,-0.0667751521846519,3.786163034529027,-2.45504180066306,-0.6512536696164447,0.3859860260738994,-0.018182496146547815,4.306445031393524,0.7432480185785428,-1.7253459712209418,-0.039897439958130554,-0.3160402359735236,0.13614335128506871,2.341936311338496,0.7834828116808471,-0.5727452806969668,0.39555148872149815,-1.0106081488250545,-0.22699634918611414,1.4875225032582071,-0.2935179487102902,-1.4125411495451798,-0.09594374104801376,-1.816259849880086,-0.580351680303245,1.4206832556592233,-1.677887634727499,0.3323904224877718,0.8427099799128077,1.0698691159524607,0.9783508100162657,-3.0416836305689046,0.12166631957590147,1.8961496354669476,1.3068357428936146,-0.5364791648813139,-0.41310981974542055,-1.7211494495568356,1.1877230774383034,-2.559513469770122,1.1395035751897398,0.10379670080362546,0.5294803889826133,0.15819398199646797,0.08909686343898417
31,0,anger,0,32,0.0,0.0,0,4.729115478783293,-1.7164213258858874,-1.8392324027356917,-3.0135790075469346,4.528279575602207,-0.632794377008948,3.0968877620746844,-3.6628333219674545,-0.19220193797558482,1.1950418020783589,-5.806497851327214,-1.0646346939899671,0.7546526350270758,4.258986372908528,-0.18817554302446401,1.5145116521710305,3.845069218741139,-2.1390275729653268,2.57697498275719,-1.0388322671601349,-1.2995266318124197,0.17476827227200206,-1.3746855982325819,0.6516279612851584,-0.5590833012016573,-6.280419040962755,0.17756830883823652,0.12778546179454245,-0.5241565219575556,0.28791824058709065,0.8475967269159362,0.6839585470406255,0.6732970836498585,1.0937419487907933,1.0460308612570215,1.5190998113732044,2.9528591404476434,1.1150295954603067,-1.397837821000887,-2.3189588267499786,-0.2257174170017884,1.555058801119033,0.7272591446150322,-0.6545707138618366,-1.3900490028219916,-0.7494919427030087,-1.1251539620254403,2.332617060595131,0.7307195562005824,1.4923673997187608
32,0,anger,0,33,-0.225058441542842,0.7347140677358092,0,1.0520533714928209,-1.174168850251924,-0.5163160835261607,0.6034295687682082,-1.7909891068225092,-0.792647221334958,0.5613142954310398,1.719210227431779,1.074294393280382,0.20837273391877473,0.16932518888246106,0.9359166927812864,-0.5944829613444435,-0.32987128186685694,-1.3454310816136563,-3.6958502880960467,-1.6838449789238499,0.0229220112865452,-1.0156055326588684,-0.5832325562432183,-0.9604733307761711,-2.4298570933501162,0.3495439646199825,1.12891556726205,1.454974286142955,2.0495642021768354,-1.605354499297584,0.08269586252135311,-0.339607910522013,-0.5895209156381422,1.8781692299655417,1.4448784354252284,-0.9089970962883344,-1.093132133412019,0.02839791612002067,-3.254469696994539,-1.7936151540435745,-0.4238333874731013,1.3155078674660554,0.9452070757417427,2.3558849409445224,-1.8595809267656704,1.184333570003363,1.9355104492652626,-1.7431256662532395,1.19879323848088,0.04982345806313282,-3.333304197100644,-2.7181922550634554,-0.5945758294496529
34,0,anger,0,35,0.0718920241814263,0.9317897600448029,0,2.6329315821431094,1.565046257708955,-3.557247998226626,-4.829355643763561,3.3888579488073516,-2.9598344019512854,2.986033528133028,-2.6969791692699743,0.986862565438032,0.23486866556245933,-2.6387191593603685,0.7432446060679725,-0.4957824732132424,1.3765052722959414,2.0010900514947387,3.43435480309823,0.376147849662146,-0.8872104722661592,1.852769889168268,1.1771152403106737,-1.7386967029349543,-2.7041888967539833,-1.623356049377175,-1.411312551522,-0.22847336728498782,0.7691276051958283,0.8969707656206195,3.5247957129894494,1.0269662075869994,0.5581646765329623,-0.9392207352597455,-2.296855801884293,1.9554858362117562,0.29256170547065186,-0.9418334219760688,3.9298085166826464,-0.5229870919599955,-0.9992302435774186,-3.1258286736068035,-0.20188737791612288,0.8905396071004869,-3.7246950094012736,-0.18716380845334205,-0.08936471541976762,-1.1368074601447284,-0.3183490466190919,2.7632825944740174,3.8126110230220096,0.582742392480186,-0.5009102133641742
35,0,anger,0,36,0.0,0.0,0,4.048767481683167,3.650351916787943,-4.732051469450168,0.5174515146105496,1.1897634306878437,-13.14087182316877,5.412040129453187,-0.4942011684939608,5.966418872377237,1.3306261570678652,-6.510645830862798,7.7895612040087245,2.0556371953520145,1.7503696684673384,-7.096083763341958,-3.7404689899278134,-2.7304870446958196,1.1642209940625217,-1.8412790729071968,-7.498226316769863,-1.1704857919385985,-1.3920236898955185,1.6313719439796692,-3.253341112588836,-4.448404938517685,-3.019644243385021,-11.351656040068875,-2.814260246647491,-3.9825082327529495,0.4051496212026015,-3.0136494457164043,7.458595760640249,1.3088004821448884,-2.387595687163003,-0.6459521133874129,-2.5097132028065143,1.7543030790480307,-4.772260160723013,2.809961846422228,-2.638720022510399,0.5848077772336143,0.747686957261612,-1.947408319602674,2.489021411132156,-2.3421704016502876,-0.6887498668688244,-1.179898203969068,1.3123818907733453,-2.098973255489701,0.13099236306101036
36,0,anger,0,37,-0.0386072487846766,0.8265692513408165,0,3.118974072496698,4.2117666417676025,3.517410719749856,-1.5491226853854165,-0.07571739287409243,2.1996152846951076,-4.031633366676191,1.5762665362366821,1.2559672332747434,-0.9811194686703911,1.0629544216398843,3.1788434568800588,2.8505090396676485,-2.025719931308015,0.8016050316443448,-0.9146074278459482,0.057773933469781415,-1.1471511452872547,0.45753328877771904,1.9557657789372334,0.7381343829369208,-0.8888867660651407,-0.25281328938986797,0.17789658235923037,0.8568242887495092,-1.1252739751933536,-0.3408925604014381,-1.1301085840179539,1.6984741050100756,0.5814134296405078,-0.36016526575189683,-2.0501541073982725,0.012899147288156547,0.5352911483150821,0.3206002801500415,1.9492648193656952,-0.6509749452016416,-1.827177276287882,1.3539874560074487,-1.554358495157907,0.6672516439760853,-1.5492716348956834,-0.3520507076620735,-0.7677436544143775,-1.203702029963668,-1.0640374892406022,0.5125519534013641,0.5201452339144214,-0.887078591682207,0.0018206924215184066
37,0,anger,0,38,0.0,0.0,0,5.739520421820525,-5.630273308106701,6.51666428436809,-4.6436787736923755,-1.1006106464853402,2.402581151600426,-3.833763153381995,2.003222761018219,0.5618922572599818,-2.643195106715704,5.021732664937046,-2.38509016782755,5.18182577091483,-0.7254596949031132,3.321398634317507,-1.08701570664724,1.7843608176784973,-0.09801696458709677,0.48703526115827117,-0.5144712153815035,-1.121179569802033,1.0789047327394734,2.230671234554602,-0.46633737430502775,-2.6015884174428257,-3.0749074905201748,3.3143353490546454,1.0083752754322841,-3.084432415948843,0.05013436038605775,-3.3486717973651636,-1.7776601228224218,-3.5947033699175797,0.267324611367272,-0.12809889833242585,-2.88642856816774,-3.5304407563168603,0.7695827536312507,5.491797036453288,1.7741979206522687,-0.9425125254668097,1.6475859708334357,3.043047107410511,1.1014713186019223,2.2955984454122875,-0.9769871120384138,-4.03498590939152,0.7987247401466091,-6.259900612667154,-3.2308965967306453
