,Unnamed: 0,sarcasm_label,emotion_label,sentiment_label,id,spectral_centroid,spectral_bandwidth,pitch,PCA_MFCC_1,PCA_MFCC_2,PCA_MFCC_3,PCA_MFCC_4,PCA_MFCC_5,PCA_MFCC_6,PCA_MFCC_7,PCA_MFCC_8,sentence_level_similarity_emotion,sentence_level_similarity_word,exclamation,PCA_W2V_1,PCA_W2V_2,PCA_W2V_3,PCA_W2V_4,PCA_W2V_5,PCA_W2V_6,PCA_W2V_7,PCA_W2V_8,PCA_W2V_9,PCA_W2V_10,PCA_W2V_11,PCA_W2V_12,PCA_W2V_13,PCA_W2V_14,PCA_W2V_15,PCA_W2V_16,PCA_W2V_17,PCA_W2V_18,PCA_W2V_19,PCA_W2V_20,PCA_W2V_21,PCA_W2V_22,PCA_W2V_23,PCA_W2V_24,PCA_W2V_25,PCA_W2V_26,PCA_W2V_27,PCA_W2V_28,PCA_W2V_29,PCA_W2V_30,PCA_W2V_31,PCA_W2V_32,PCA_W2V_33,PCA_W2V_34,PCA_W2V_35,PCA_W2V_36,PCA_W2V_37,PCA_W2V_38,PCA_W2V_39,PCA_W2V_40,PCA_W2V_41,PCA_W2V_42,PCA_W2V_43,PCA_W2V_44,PCA_W2V_45,PCA_W2V_46,PCA_W2V_47,PCA_W2V_48,PCA_W2V_49,PCA_W2V_50
11,38,0,anger,0,39,2680.2373196294056,1855.440804260529,1670.4036,-3.218136486045374,1.339086236860558,1.929433952002187,0.8702042121581256,0.400079392068104,-0.6142001966214902,0.2898932912132443,-0.1625834381570474,0.5811354281072467,0.5865626387317798,0,4.518933058629323,1.3509577641737267,-0.3185471292544175,-1.601333903062789,2.9331505582716217,-6.055580315742539,1.0695947619362427,3.6952120915300126,-4.001199956150561,-2.4740579915684404,1.3527556303205377,5.0721813549738,1.2864008638748463,-2.8065250303881157,7.237898304727594,-4.096490176316421,-2.469958752847764,5.144471057814157,-2.5579262994359744,8.666488637673487,4.752584489474509,-4.8170591968711,2.135184684104223,0.8052302858425302,-1.0289460733414404,-4.480159860982001,1.3219443680968457,-2.997825910729567,3.982040835146167,-5.612343448976328,-1.5444199753450278,-2.4347487910241865,-4.131648432861982,-0.5523612395774663,2.617703578311491,1.7396615335811243,0.14956070127315,-0.3967717630455171,1.012083956137966,1.727164942333061,0.8836422498398102,0.513070029490533,-3.497833759151174,0.5119705877754003,3.971617605034631,1.837997141377907,-2.372856605691976,0.3412628269134479,-4.062195099984946,-0.32393256244462
12,45,0,anger,0,46,3069.673810387829,2593.100235838837,1588.9728,-1.1031636437005128,1.303454558114508,0.6536689031057795,1.207241896502629,-0.4960222549951705,-0.5253051598279732,-0.2038980847973855,-0.7070667334336314,0.0,0.0,1,4.524402715502364,2.762787740909169,1.908651704107607,-6.960019207689243,-3.320874201725629,2.79056651571993,-0.7447878293703032,3.0368182435460525,2.9942648939796594,0.9428746130090724,-3.688109752237553,1.7190086387794707,5.038609340051424,0.6061514414346948,-2.221472149090081,2.2932025228263537,1.3328093547118824,0.1894404422610807,2.709424593767161,0.6705622168958993,0.9494518169489222,-1.2511505072476767,1.0854901733376274,0.5295869718194524,1.4935076385413908,-0.9425779764624824,3.204306082829332,0.4659556592008558,-0.6661048981219498,-0.8590812502357694,-0.70811665239242,0.4763507760937838,-1.8946403607321989,0.8063152453754027,-2.948385815845469,0.594263322021763,-1.5439825769676163,-1.7935892552626826,2.526551011179353,-0.2165971776269191,1.4836325917051998,-0.5378932645479605,0.0912855272643595,2.8590043433556644,-1.189914575304275,-1.1039255904848426,1.4254149405849963,-1.161018424511703,-2.2109171113340755,-3.028815542647761
13,46,0,anger,0,47,3835.098535896701,3049.208540540544,2016.0308,0.2369567622730909,-2.109301788624261,-2.594018246393088,-0.3832394212873797,1.780949865856945,-0.2634001262370881,0.2369369577890554,0.8608772305641388,0.0,0.0,0,3.119518089084554,-8.215317124453206,-3.0710462418380957,-0.764562962716831,-1.3956314487588537,-2.180390660827442,-2.186351784685078,-1.502734363078128,0.0162025251680356,-0.5448246158342055,-0.6854592609914455,-0.6973457109349273,-0.6369426572700291,0.8760019704258829,3.2734041403399594,1.0713883522775858,1.357002718799733,-1.4682759724358092,-1.2808821859296795,2.896097037283448,-1.9093466971919568,0.0736801555088762,1.951966423480107,-2.353564505172248,0.9369261396055948,-0.6246575895404277,1.5277606806307062,1.3984525480392331,-2.8503029282270886,0.162014051814041,2.5287513200030167,-0.1995429514994783,0.2375594226642937,-1.8930530691352652,1.2768983716861293,2.1940996134281283,1.0757378599187537,-0.0064602032126166,1.2058906654879258,3.5760284491985583,-0.6555254778201937,-3.5359014576978787,-3.353330296134148,-3.5593981511421418,-2.4113896736464038,-0.7208345142755188,0.4554485613916584,0.0256735286771741,1.0892946080389525,-1.2825017138181924
14,55,0,anger,0,56,3394.4897936077955,2650.1693518804573,1624.9512,-1.7662464086261196,-0.2094963635155192,1.735116816060723,-0.3738997029405952,0.1512230849088135,0.1942001970628455,-0.120690970990072,0.2000282741730633,0.0,0.0,0,5.793603239292737,-4.375211046806867,-0.1734889890832002,3.348731346701686,2.288174567119331,-5.240355644113396,-1.0710044056741796,1.5489433690015608,-1.6961993245873388,-1.8548572253165432,0.1811545739551452,-0.6944435136452736,-0.1905521820705187,-3.981200581853581,6.074789165733767,-0.1854752346075932,-3.730968201426417,-4.120865428446399,1.3300011235067817,-1.1325287293161623,1.6939027035905077,-3.802058590933047,2.7360984519516154,1.0973654285644114,3.795502675716061,2.0765287072678897,0.4902403671620676,1.857337125299692,0.318882223927016,-0.245645538572518,5.039122378508983,-0.7464112804900432,3.3769652229615703,-0.3400547683382346,-0.5532049433545593,-1.958119222350052,-4.146468929911113,1.086520057712955,-0.18411297107088,-4.216360556893999,1.017317361980662,-4.670734673451001,-0.0285595032205997,-0.256566178255895,-2.45519561382864,-0.694833439371098,-1.4068826184640386,-1.263672825618356,0.2454830675550721,-2.5868401425729983
15,60,0,anger,0,61,2110.565160708033,2396.345456754258,1474.8412,0.6500621760785129,-2.5948405030459827,0.521330123825467,0.0424659964168476,1.7971823087334065,0.2628793416583562,0.0660537785977408,0.1870477212822707,-0.7833716494915057,0.9459077395116914,0,5.586393045041656,5.609604712324957,2.3068439066021296,-0.0975028470336663,5.040827059104398,0.6030566202856122,0.4284525666250058,-3.1013147423193805,-4.6026038882160725,-1.1079737083797805,-2.864028238706905,-2.5141789109525137,1.83692442802166,-3.575432589975158,-0.6359591062757384,-2.9562094504771004,-0.0461127122375329,-1.2457208514002824,0.763541471791244,-0.2829842686437495,0.3325980762645869,3.56078579108602,-0.8417608046047642,-1.9679106464437857,2.0763265983150085,-0.695707331143345,2.205064700084497,-2.1938971811551604,2.4319293366919568,0.2168602384878421,-1.931842693256307,2.22196216488344,-4.085853477721405,1.114347566747208,0.4866474787038231,-1.6134754984796746,2.1584880059553275,-1.6972477669379138,1.5762779463918557,-1.9447837127452776,-1.5376757501922234,-1.6546515497487315,-0.4971116180822035,1.8087080433469107,2.100924942361872,-0.6051189792183944,2.372412624986082,0.2130941343216544,1.0455322641120175,-1.444563630879821
16,66,0,disgust,0,67,3185.658549991724,3465.208177340728,1373.1831,2.377281257151555,2.117447071552982,1.3506537530886638,-0.8698786631993758,0.9569412919060772,0.0526720583970351,0.9214968082114808,-0.57398935977002,0.0,0.0,0,0.2903662364419624,4.96244089578674,1.1057051591965643,3.3544603879824404,0.4453296874264837,0.872482574554392,-6.578713577457831,-0.9118456198889832,-1.8737833845725167,-3.077078026570885,0.2626706941905131,1.0745013276571609,-1.508698489846119,-5.590858107778599,4.515612578970781,-4.66839349240952,-1.4905878776214858,1.3499768328600046,0.4784491366502353,-0.8133696632906757,2.085677312894268,3.258195069439461,-1.4478173479466812,-4.447029973840136,4.07388104898073,-0.5048583285621776,-2.3220653490533114,-1.6043148065870318,2.165768465680498,1.616404381788398,0.5089052614719076,0.8864483951878981,-1.1874049711815005,-1.8090569593431087,2.6650268407346003,-1.8298965712978807,0.8925640704875523,0.3817048077731749,-3.6081251273775226,-4.012659288491392,-3.3393267220174288,-1.1968035933195955,-0.6292817242415356,-0.7601760897483275,-1.774595438310535,-2.5413752719802765,6.0603891176906215,-2.485689214386946,0.0950771724949186,1.1282315291023963
17,67,0,disgust,0,68,1792.0085537141645,1501.6702759911473,1307.615,4.427522514810274,-0.2954816722933331,-0.367658352276481,-0.0306486053938199,-1.0129014845474331,-0.2038894366169165,-0.3043391584733346,0.1336171585140088,0.0,0.0,0,1.2863723929929711,-18.279766683095005,-19.108960397927284,19.59579621143413,6.324636832162703,8.25877294163125,0.8742763257147449,-4.233318261438377,5.554168275186022,-10.27404492256656,-2.1212038190308418,4.7648786422602125,4.406706562470614,-0.9406973239337892,-0.8542724164490609,3.666799314992656,0.90423149039853,-0.50379867119758,0.3165980333540236,0.8498900609953494,0.10704109209171,1.1543732453052735,0.3308590213211154,0.029380647186957,1.562074951059966,-0.3508153067282704,0.0028199748659574,-0.8700096252607915,-0.0778575673605595,-0.4716310851532946,-0.9361834354139996,-0.1724636412011974,-1.3834509738471517,-0.3073187915473625,-0.3312709496914846,0.4617008468887068,-0.5873128494650166,0.3847392519196682,0.5935151017881312,1.460848715301683,0.1860362362940555,0.5352502138598836,0.0153793013273301,0.3242233001412751,-0.5193035732696214,-0.4961317112018334,0.2047817920778951,-0.6634838610036642,-0.206070915192748,0.2601809685954881
18,68,0,disgust,0,69,1525.3372085415588,1510.4809343341458,1025.0771,2.001544306908064,0.7498978727051994,-0.2401359943729292,1.1974392948578112,1.933086857633088,-0.947107661985327,-1.055047595953912,0.6885241307863199,0.0,0.0,0,5.6345044434893055,3.55735303431592,10.221968941934978,21.86043220752993,-0.8620526121426276,-8.623722033015225,-1.9379089030708676,9.108718334586657,0.0038572111261249,4.777324720468628,0.8005980195684687,2.108490500769093,0.6261997746462964,5.373187330574432,-0.084891321858353,-1.608443108624422,2.6335745579392977,-0.3965129711476839,3.2060351604577666,-0.3572052736884148,-2.363678608908157,-0.8140457759350019,-0.3481952856539412,-0.4511467187434026,-0.0434164690376718,0.1115000620077037,2.5116730137364263,0.4181946726084223,-0.085760348378382,-0.8678129399966052,-1.0157520418921475,-0.2879850515148455,0.0865691498317475,0.6914565330687599,0.2336975345677355,0.0593126441422685,0.2823909023676588,-0.3870891316796358,-1.0526631505683168,0.4979978392563752,0.4149912042234155,-0.2066384983605936,0.2157422905161069,-0.3358485700395914,0.9423540893581211,0.1835056840933069,0.207860272624933,0.1189853391079684,0.7991862351029334,-0.0996040345711255
19,73,0,disgust,0,74,1713.4703239453304,1160.1989860197648,1222.375,1.3070462946223067,0.902708505616723,0.779753750680176,1.6528922668082815,-0.8317564089823737,-1.423044119027897,-0.5035951343470545,0.1060698297326579,0.0,0.0,0,-8.775308930003805,1.131630111026745,2.952738325866137,-1.7091887796418244,1.1762900476974911,7.026369321805854,-1.978585414967523,-1.1873523963078387,3.363467957772049,0.420437348367039,-0.6954421683477057,6.910560558794521,0.3028044025352482,1.331995941443349,1.9135972640281895,-1.6759334149944791,0.7238594249855358,2.067875503702268,3.3910825580366994,-1.598524048018262,-2.337459778420784,6.433641335539036,0.6560376570707949,3.6425410732897854,1.8695056594875588,1.8211782665499132,-6.628671570740671,3.9594930575484337,2.370253351168333,2.6928752689937108,-6.087103382582393,-6.447671395232735,-2.5864510905094966,0.1741517054258075,3.7020389333375343,-1.1321472542973243,-1.65737173744231,-2.374779266925614,1.5027881178871474,0.2060939835512374,-2.726778565382833,-1.2358530916650767,-0.3384627913450933,-4.304089063256721,1.2373097724601174,1.3019245829979331,-0.3186951685529643,0.5276410529430987,3.221221596371226,-1.2108776351749937
20,75,0,disgust,0,76,1734.1297350025895,1461.5577928123364,1436.1146,3.415826186161329,-0.4859407665618994,-0.4972261310065329,0.5158128045850369,-0.0675536716392157,-0.8895026498841495,-1.067467095304422,0.7000008722762991,0.0,0.0,0,-0.8409110162740779,0.2590473691386554,11.294741303788404,3.787710575494084,-9.75732574254161,8.074710556306366,-1.130476472404445,-4.765711534763225,-1.9633789121769225,-2.235531660803174,1.04932226138333,2.3086066719870213,1.3345377161024363,-5.50316457935047,0.6623574727809751,-1.435586164902224,3.719587884325474,-3.541808565872919,2.0721640491201234,0.594564234188405,0.1086948934004906,-5.262665766284644,3.28894771671664,-3.0774192126914546,-0.2944652099214046,-2.358092246527145,-2.906386622061896,1.390577946263528,2.3100431542529205,3.086659116282627,-1.4724776500708443,1.666043207352275,2.763123899637069,3.543296677039976,0.1077456345541751,0.7318531228873348,2.752631977534428,1.664431149202567,1.1110739995057233,1.8750508171778952,0.984428429943226,1.8595045347331456,-1.2001991667439351,1.3121770873584302,1.0883715744673386,1.322523855961901,-2.230435398218193,-0.2440525951448426,0.1208497856699512,1.2505154516772816
